player_name,slump_id,slump_length,games_to_recover,slump_avg_fga,recovery_fga,pct_change_fga
Deni Avdija,Deni Avdija_49,3,3.0,10.666666666666666,14.0,0.31250000000000006
Deni Avdija,Deni Avdija_54,2,2.0,9.5,13.0,0.3684210526315789
Deni Avdija,Deni Avdija_57,2,2.0,12.0,15.0,0.25
Deni Avdija,Deni Avdija_65,2,2.0,16.5,11.0,-0.3333333333333333
Dennis Schröder,Dennis Schröder_0,1,1.0,16.0,12.0,-0.25
Dennis Schröder,Dennis Schröder_5,4,4.0,14.25,14.0,-0.017543859649122806
Dennis Schröder,Dennis Schröder_12,4,4.0,11.75,18.0,0.5319148936170213
Dennis Schröder,Dennis Schröder_20,1,1.0,11.0,19.0,0.7272727272727273
Dennis Schröder,Dennis Schröder_23,7,7.0,10.571428571428571,9.0,-0.14864864864864863
Dennis Schröder,Dennis Schröder_32,6,6.0,10.666666666666666,14.0,0.31250000000000006
Dennis Schröder,Dennis Schröder_39,3,3.0,9.0,6.0,-0.3333333333333333
Dennis Schröder,Dennis Schröder_45,1,1.0,8.0,6.0,-0.25
Dennis Schröder,Dennis Schröder_48,3,3.0,8.333333333333334,10.0,0.19999999999999993
Dennis Schröder,Dennis Schröder_52,2,2.0,6.5,5.0,-0.23076923076923078
Dennis Schröder,Dennis Schröder_55,1,1.0,8.0,14.0,0.75
Dennis Schröder,Dennis Schröder_63,1,1.0,8.0,7.0,-0.125
Dennis Schröder,Dennis Schröder_68,6,6.0,10.666666666666666,10.0,-0.062499999999999944
Derrick Jones Jr.,Derrick Jones Jr._3,4,4.0,10.0,6.0,-0.4
Derrick Jones Jr.,Derrick Jones Jr._9,1,1.0,5.0,13.0,1.6
Derrick Jones Jr.,Derrick Jones Jr._12,1,1.0,7.0,6.0,-0.14285714285714285
Derrick Jones Jr.,Derrick Jones Jr._20,2,2.0,6.5,10.0,0.5384615384615384
Derrick Jones Jr.,Derrick Jones Jr._26,2,2.0,8.5,12.0,0.4117647058823529
Derrick Jones Jr.,Derrick Jones Jr._29,4,4.0,8.5,5.0,-0.4117647058823529
Derrick Jones Jr.,Derrick Jones Jr._38,2,2.0,10.0,20.0,1.0
Derrick Jones Jr.,Derrick Jones Jr._44,1,1.0,9.0,9.0,0.0
Derrick Jones Jr.,Derrick Jones Jr._46,1,1.0,7.0,10.0,0.42857142857142855
Derrick Jones Jr.,Derrick Jones Jr._51,4,4.0,8.25,9.0,0.09090909090909091
Derrick Jones Jr.,Derrick Jones Jr._67,1,1.0,7.0,8.0,0.14285714285714285
Derrick Jones Jr.,Derrick Jones Jr._69,2,2.0,4.0,3.0,-0.25
Derrick Jones Jr.,Derrick Jones Jr._72,2,2.0,11.0,6.0,-0.45454545454545453
Derrick White,Derrick White_3,1,1.0,13.0,9.0,-0.3076923076923077
Derrick White,Derrick White_5,2,2.0,16.5,16.0,-0.030303030303030304
Derrick White,Derrick White_12,2,2.0,15.5,12.0,-0.22580645161290322
Derrick White,Derrick White_15,1,1.0,11.0,12.0,0.09090909090909091
Derrick White,Derrick White_20,3,3.0,11.333333333333334,13.0,0.14705882352941171
Derrick White,Derrick White_26,1,1.0,12.0,12.0,0.0
Derrick White,Derrick White_34,6,6.0,11.333333333333334,5.0,-0.5588235294117647
Derrick White,Derrick White_42,1,1.0,5.0,16.0,2.2
Derrick White,Derrick White_59,1,1.0,14.0,7.0,-0.5
Derrick White,Derrick White_61,1,1.0,16.0,14.0,-0.125
Derrick White,Derrick White_63,3,3.0,15.0,12.0,-0.2
Derrick White,Derrick White_69,2,2.0,13.0,11.0,-0.15384615384615385
Derrick White,Derrick White_74,1,1.0,14.0,12.0,-0.14285714285714285
Desmond Bane,Desmond Bane_1,1,1.0,16.0,10.0,-0.375
Desmond Bane,Desmond Bane_6,2,2.0,11.0,18.0,0.6363636363636364
Desmond Bane,Desmond Bane_9,5,5.0,10.2,14.0,0.37254901960784326
Desmond Bane,Desmond Bane_18,1,1.0,8.0,9.0,0.125
Desmond Bane,Desmond Bane_38,1,1.0,24.0,15.0,-0.375
Desmond Bane,Desmond Bane_45,1,1.0,13.0,15.0,0.15384615384615385
Desmond Bane,Desmond Bane_49,2,2.0,19.0,23.0,0.21052631578947367
Desmond Bane,Desmond Bane_52,3,3.0,13.666666666666666,16.0,0.1707317073170732
Desmond Bane,Desmond Bane_60,1,1.0,12.0,18.0,0.5
Desmond Bane,Desmond Bane_64,1,1.0,23.0,23.0,0.0
Devin Booker,Devin Booker_1,1,1.0,21.0,12.0,-0.42857142857142855
Devin Booker,Devin Booker_5,2,2.0,20.5,17.0,-0.17073170731707318
Devin Booker,Devin Booker_8,2,2.0,17.5,20.0,0.14285714285714285
Devin Booker,Devin Booker_11,2,2.0,13.0,29.0,1.2307692307692308
Devin Booker,Devin Booker_14,1,1.0,14.0,23.0,0.6428571428571429
Devin Booker,Devin Booker_22,1,1.0,21.0,27.0,0.2857142857142857
Devin Booker,Devin Booker_26,3,3.0,17.0,25.0,0.47058823529411764
Devin Booker,Devin Booker_30,1,1.0,21.0,20.0,-0.047619047619047616
Devin Booker,Devin Booker_36,1,1.0,14.0,24.0,0.7142857142857143
Devin Booker,Devin Booker_38,2,2.0,19.5,19.0,-0.02564102564102564
Devin Booker,Devin Booker_48,1,1.0,14.0,20.0,0.42857142857142855
Devin Booker,Devin Booker_57,3,3.0,19.0,17.0,-0.10526315789473684
Devin Booker,Devin Booker_61,1,1.0,17.0,15.0,-0.11764705882352941
Devin Booker,Devin Booker_64,4,4.0,15.5,17.0,0.0967741935483871
Devin Booker,Devin Booker_72,2,2.0,18.5,12.0,-0.35135135135135137
Devin Vassell,Devin Vassell_8,1,1.0,11.0,16.0,0.45454545454545453
Devin Vassell,Devin Vassell_10,1,1.0,11.0,16.0,0.45454545454545453
Devin Vassell,Devin Vassell_14,2,2.0,13.5,14.0,0.037037037037037035
Devin Vassell,Devin Vassell_17,5,5.0,16.2,18.0,0.11111111111111116
Devin Vassell,Devin Vassell_27,7,7.0,15.142857142857142,14.0,-0.07547169811320752
Devin Vassell,Devin Vassell_35,9,9.0,12.333333333333334,20.0,0.6216216216216215
Devin Vassell,Devin Vassell_45,1,1.0,13.0,8.0,-0.38461538461538464
Devin Vassell,Devin Vassell_52,1,1.0,9.0,16.0,0.7777777777777778
Devin Vassell,Devin Vassell_59,1,1.0,11.0,18.0,0.6363636363636364
Dillon Brooks,Dillon Brooks_0,1,1.0,6.0,12.0,1.0
Dillon Brooks,Dillon Brooks_3,3,3.0,11.0,9.0,-0.18181818181818182
Dillon Brooks,Dillon Brooks_9,2,2.0,13.5,9.0,-0.3333333333333333
Dillon Brooks,Dillon Brooks_14,2,2.0,9.0,15.0,0.6666666666666666
Dillon Brooks,Dillon Brooks_19,1,1.0,11.0,11.0,0.0
Dillon Brooks,Dillon Brooks_25,1,1.0,17.0,16.0,-0.058823529411764705
Dillon Brooks,Dillon Brooks_30,2,2.0,10.5,8.0,-0.23809523809523808
Dillon Brooks,Dillon Brooks_33,2,2.0,13.0,5.0,-0.6153846153846154
Dillon Brooks,Dillon Brooks_36,4,4.0,10.5,8.0,-0.23809523809523808
Dillon Brooks,Dillon Brooks_42,1,1.0,12.0,17.0,0.4166666666666667
Dillon Brooks,Dillon Brooks_45,1,1.0,12.0,11.0,-0.08333333333333333
Dillon Brooks,Dillon Brooks_48,2,2.0,12.5,13.0,0.04
Dillon Brooks,Dillon Brooks_53,1,1.0,11.0,13.0,0.18181818181818182
Dillon Brooks,Dillon Brooks_56,2,2.0,14.5,9.0,-0.3793103448275862
Dillon Brooks,Dillon Brooks_60,1,1.0,21.0,14.0,-0.3333333333333333
Dillon Brooks,Dillon Brooks_62,2,2.0,12.5,19.0,0.52
Dillon Brooks,Dillon Brooks_66,1,1.0,11.0,12.0,0.09090909090909091
Domantas Sabonis,Domantas Sabonis_4,1,1.0,11.0,10.0,-0.09090909090909091
Domantas Sabonis,Domantas Sabonis_14,1,1.0,12.0,11.0,-0.08333333333333333
Domantas Sabonis,Domantas Sabonis_26,5,5.0,16.8,11.0,-0.3452380952380953
Domantas Sabonis,Domantas Sabonis_33,1,1.0,16.0,15.0,-0.0625
Domantas Sabonis,Domantas Sabonis_40,1,1.0,21.0,14.0,-0.3333333333333333
Domantas Sabonis,Domantas Sabonis_44,2,2.0,14.0,10.0,-0.2857142857142857
Domantas Sabonis,Domantas Sabonis_47,1,1.0,6.0,18.0,2.0
Domantas Sabonis,Domantas Sabonis_53,4,4.0,7.5,4.0,-0.4666666666666667
Domantas Sabonis,Domantas Sabonis_59,1,1.0,12.0,11.0,-0.08333333333333333
Domantas Sabonis,Domantas Sabonis_61,3,3.0,15.333333333333334,16.0,0.043478260869565175
Donovan Mitchell,Donovan Mitchell_1,1,1.0,21.0,18.0,-0.14285714285714285
Donovan Mitchell,Donovan Mitchell_7,1,1.0,15.0,20.0,0.3333333333333333
Donovan Mitchell,Donovan Mitchell_9,1,1.0,13.0,12.0,-0.07692307692307693
Donovan Mitchell,Donovan Mitchell_15,1,1.0,10.0,18.0,0.8
Donovan Mitchell,Donovan Mitchell_18,1,1.0,23.0,21.0,-0.08695652173913043
Donovan Mitchell,Donovan Mitchell_23,3,3.0,16.0,15.0,-0.0625
Donovan Mitchell,Donovan Mitchell_34,2,2.0,16.5,23.0,0.3939393939393939
Donovan Mitchell,Donovan Mitchell_37,2,2.0,21.0,25.0,0.19047619047619047
Donovan Mitchell,Donovan Mitchell_40,1,1.0,21.0,23.0,0.09523809523809523
Donovan Mitchell,Donovan Mitchell_54,1,1.0,12.0,26.0,1.1666666666666667
Donovan Mitchell,Donovan Mitchell_58,4,4.0,20.0,17.0,-0.15
Donovan Mitchell,Donovan Mitchell_63,2,2.0,15.5,18.0,0.16129032258064516
Dyson Daniels,Dyson Daniels_2,2,2.0,10.0,10.0,0.0
Dyson Daniels,Dyson Daniels_5,4,4.0,14.25,21.0,0.47368421052631576
Dyson Daniels,Dyson Daniels_11,10,10.0,12.5,8.0,-0.36
Dyson Daniels,Dyson Daniels_23,3,3.0,8.666666666666666,9.0,0.03846153846153853
Dyson Daniels,Dyson Daniels_27,1,1.0,10.0,9.0,-0.1
Dyson Daniels,Dyson Daniels_29,3,3.0,13.666666666666666,12.0,-0.12195121951219508
Dyson Daniels,Dyson Daniels_34,2,2.0,13.5,14.0,0.037037037037037035
Dyson Daniels,Dyson Daniels_41,2,2.0,10.0,15.0,0.5
Dyson Daniels,Dyson Daniels_47,1,1.0,13.0,8.0,-0.38461538461538464
Dyson Daniels,Dyson Daniels_50,1,1.0,15.0,14.0,-0.06666666666666667
Dyson Daniels,Dyson Daniels_52,1,1.0,12.0,10.0,-0.16666666666666666
Dyson Daniels,Dyson Daniels_54,1,1.0,10.0,10.0,0.0
Dyson Daniels,Dyson Daniels_60,3,3.0,12.333333333333334,12.0,-0.027027027027027074
Dyson Daniels,Dyson Daniels_65,1,1.0,12.0,14.0,0.16666666666666666
Dyson Daniels,Dyson Daniels_67,1,1.0,10.0,15.0,0.5
Evan Mobley,Evan Mobley_2,1,1.0,13.0,12.0,-0.07692307692307693
Evan Mobley,Evan Mobley_6,3,3.0,14.666666666666666,12.0,-0.1818181818181818
Evan Mobley,Evan Mobley_15,1,1.0,9.0,11.0,0.2222222222222222
Evan Mobley,Evan Mobley_19,1,1.0,13.0,12.0,-0.07692307692307693
Evan Mobley,Evan Mobley_23,1,1.0,4.0,9.0,1.25
Evan Mobley,Evan Mobley_29,1,1.0,6.0,14.0,1.3333333333333333
Evan Mobley,Evan Mobley_32,1,1.0,13.0,13.0,0.0
Evan Mobley,Evan Mobley_37,3,3.0,8.0,15.0,0.875
Evan Mobley,Evan Mobley_43,1,1.0,14.0,16.0,0.14285714285714285
Evan Mobley,Evan Mobley_47,1,1.0,11.0,12.0,0.09090909090909091
Evan Mobley,Evan Mobley_50,1,1.0,20.0,9.0,-0.55
Evan Mobley,Evan Mobley_53,1,1.0,14.0,10.0,-0.2857142857142857
Evan Mobley,Evan Mobley_61,4,4.0,12.25,16.0,0.30612244897959184
Evan Mobley,Evan Mobley_66,1,1.0,11.0,13.0,0.18181818181818182
Franz Wagner,Franz Wagner_4,5,5.0,16.4,18.0,0.0975609756097562
Franz Wagner,Franz Wagner_19,1,1.0,20.0,20.0,0.0
Franz Wagner,Franz Wagner_21,2,2.0,19.5,23.0,0.1794871794871795
Franz Wagner,Franz Wagner_25,1,1.0,19.0,22.0,0.15789473684210525
Franz Wagner,Franz Wagner_27,1,1.0,25.0,17.0,-0.32
Franz Wagner,Franz Wagner_32,2,2.0,22.5,29.0,0.28888888888888886
Franz Wagner,Franz Wagner_39,2,2.0,21.5,17.0,-0.20930232558139536
Franz Wagner,Franz Wagner_43,3,3.0,17.0,17.0,0.0
Franz Wagner,Franz Wagner_47,4,4.0,18.0,26.0,0.4444444444444444
Franz Wagner,Franz Wagner_52,2,2.0,21.5,12.0,-0.4418604651162791
Franz Wagner,Franz Wagner_55,2,2.0,19.5,19.0,-0.02564102564102564
Franz Wagner,Franz Wagner_58,1,1.0,20.0,17.0,-0.15
Giannis Antetokounmpo,Giannis Antetokounmpo_3,1,1.0,26.0,22.0,-0.15384615384615385
Giannis Antetokounmpo,Giannis Antetokounmpo_5,1,1.0,27.0,21.0,-0.2222222222222222
Giannis Antetokounmpo,Giannis Antetokounmpo_7,1,1.0,21.0,29.0,0.38095238095238093
Giannis Antetokounmpo,Giannis Antetokounmpo_11,2,2.0,19.5,24.0,0.23076923076923078
Giannis Antetokounmpo,Giannis Antetokounmpo_19,1,1.0,25.0,22.0,-0.12
Giannis Antetokounmpo,Giannis Antetokounmpo_25,2,2.0,25.5,8.0,-0.6862745098039216
Giannis Antetokounmpo,Giannis Antetokounmpo_28,1,1.0,21.0,29.0,0.38095238095238093
Giannis Antetokounmpo,Giannis Antetokounmpo_30,1,1.0,21.0,23.0,0.09523809523809523
Giannis Antetokounmpo,Giannis Antetokounmpo_35,1,1.0,18.0,22.0,0.2222222222222222
Giannis Antetokounmpo,Giannis Antetokounmpo_45,1,1.0,23.0,14.0,-0.391304347826087
Giannis Antetokounmpo,Giannis Antetokounmpo_47,1,1.0,18.0,20.0,0.1111111111111111
Giannis Antetokounmpo,Giannis Antetokounmpo_50,1,1.0,24.0,14.0,-0.4166666666666667
Giannis Antetokounmpo,Giannis Antetokounmpo_52,1,1.0,17.0,19.0,0.11764705882352941
Giannis Antetokounmpo,Giannis Antetokounmpo_54,2,2.0,15.5,15.0,-0.03225806451612903
Giannis Antetokounmpo,Giannis Antetokounmpo_64,1,1.0,15.0,17.0,0.13333333333333333
Harrison Barnes,Harrison Barnes_2,1,1.0,3.0,12.0,3.0
Harrison Barnes,Harrison Barnes_4,1,1.0,6.0,10.0,0.6666666666666666
Harrison Barnes,Harrison Barnes_6,3,3.0,5.666666666666667,7.0,0.23529411764705876
Harrison Barnes,Harrison Barnes_13,1,1.0,6.0,13.0,1.1666666666666667
Harrison Barnes,Harrison Barnes_17,1,1.0,6.0,10.0,0.6666666666666666
Harrison Barnes,Harrison Barnes_19,4,4.0,7.5,6.0,-0.2
Harrison Barnes,Harrison Barnes_26,1,1.0,9.0,6.0,-0.3333333333333333
Harrison Barnes,Harrison Barnes_28,3,3.0,5.0,9.0,0.8
Harrison Barnes,Harrison Barnes_33,1,1.0,10.0,14.0,0.4
Harrison Barnes,Harrison Barnes_35,1,1.0,8.0,9.0,0.125
Harrison Barnes,Harrison Barnes_40,1,1.0,9.0,10.0,0.1111111111111111
Harrison Barnes,Harrison Barnes_48,1,1.0,9.0,11.0,0.2222222222222222
Harrison Barnes,Harrison Barnes_51,4,4.0,9.25,9.0,-0.02702702702702703
Harrison Barnes,Harrison Barnes_56,2,2.0,4.5,9.0,1.0
Harrison Barnes,Harrison Barnes_64,1,1.0,9.0,9.0,0.0
Harrison Barnes,Harrison Barnes_70,1,1.0,9.0,8.0,-0.1111111111111111
Harrison Barnes,Harrison Barnes_73,1,1.0,6.0,14.0,1.3333333333333333
